cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date,subcategory_id,category_id
944,1652,"Frederick, Jenkins and Collins",Organic radical collaboration,800.0,3406.0,successful,32,US,USD,2020-08-13 05:00:00,2021-05-22 05:00:00,subcat4,cat4
353,3733,Johnson-Contreras,Diverse scalable superstructure,inf,inf,failed,1979,US,USD,2020-06-15 05:00:00,2021-05-29 05:00:00,subcat4,cat4
930,3909,Smith-Sparks,Digitized bandwidth-monitored open architecture,8300.0,12940.0,successful,147,US,USD,2021-09-20 05:00:00,2021-09-27 05:00:00,subcat4,cat4
911,2960,Cordova-Torres,Pre-emptive grid-enabled contingency,1600.0,8050.0,successful,126,CA,CAD,2021-01-25 06:00:00,2021-02-05 06:00:00,subcat4,cat4
1085,3481,Garrison LLC,Profit-focused 24/7 data-warehouse,2600.0,12536.0,successful,202,IT,EUR,2021-01-28 06:00:00,2022-01-02 06:00:00,subcat4,cat4
1265,4838,Deleon and Sons,Organized value-added access,inf,inf,failed,2690,US,USD,2021-01-11 06:00:00,2021-12-28 06:00:00,subcat4,cat4
2648,3469,"Benjamin, Paul and Ferguson",Cloned global Graphical User Interface,4200.0,6870.0,successful,88,US,USD,2020-12-17 06:00:00,2021-08-09 05:00:00,subcat4,cat4
1944,1792,York-Pitts,Monitored discrete toolset,inf,inf,successful,2985,US,USD,2021-10-19 05:00:00,2022-02-23 06:00:00,subcat4,cat4
2446,4491,"Mercer, Solomon and Singleton",Distributed human-resource policy,9000.0,8860.0,failed,92,US,USD,2020-12-04 06:00:00,2021-05-27 05:00:00,subcat4,cat4
2987,2577,Ho Ltd,Enhanced client-driven capacity,5800.0,7970.0,successful,126,US,USD,2020-08-03 05:00:00,2021-03-30 05:00:00,subcat4,cat4
417,3216,"Brown, Estrada and Jensen",Exclusive systematic productivity,inf,inf,successful,1022,US,USD,2020-09-19 05:00:00,2021-05-22 05:00:00,subcat4,cat4
1427,3867,Fowler-Smith,Down-sized logistical adapter,3000.0,11090.0,successful,198,CH,CHF,2021-03-03 06:00:00,2021-11-19 06:00:00,subcat4,cat4
1714,5260,Hernandez-Macdonald,Organic high-level implementation,inf,inf,failed,1790,US,USD,2020-04-27 05:00:00,2021-05-18 05:00:00,subcat4,cat4
1354,2350,Joseph LLC,Decentralized logistical collaboration,inf,inf,successful,3596,US,USD,2021-01-20 06:00:00,2021-05-11 05:00:00,subcat4,cat4
752,3934,Hardin-Foley,Synergized zero tolerance help-desk,inf,inf,successful,5180,US,USD,2020-06-21 05:00:00,2021-05-21 05:00:00,subcat4,cat4
1172,3123,Fuentes LLC,Universal zero-defect concept,inf,52400.0,failed,558,US,USD,2021-04-09 05:00:00,2021-11-29 06:00:00,subcat4,cat4
2579,3870,Moran and Sons,Object-based bottom-line superstructure,9700.0,6296.0,failed,64,US,USD,2021-05-10 05:00:00,2021-06-30 05:00:00,subcat4,cat4
2239,2326,Perez PLC,Seamless 6thgeneration extranet,43800.0,inf,successful,3116,US,USD,2020-06-28 05:00:00,2021-06-05 05:00:00,subcat4,cat4
251,4747,Weber Inc,Up-sized discrete firmware,inf,inf,failed,1368,GB,GBP,2021-01-13 06:00:00,2021-11-02 05:00:00,subcat4,cat4
2447,1952,Brown Inc,Object-based bandwidth-monitored concept,inf,20240.0,failed,253,US,USD,2021-09-19 05:00:00,2021-12-04 06:00:00,subcat4,cat4
367,5529,Mcbride PLC,Upgradable leadingedge Local Area Network,inf,11170.0,failed,157,US,USD,2020-10-18 05:00:00,2021-02-25 06:00:00,subcat4,cat4
1803,1316,Harris-Jennings,Customizable intermediate data-warehouse,inf,inf,successful,1629,US,USD,2021-05-01 05:00:00,2021-09-16 05:00:00,subcat4,cat4
2603,4909,"Todd, Freeman and Henry",Diverse systematic projection,inf,inf,successful,2188,US,USD,2020-10-17 05:00:00,2021-06-01 05:00:00,subcat4,cat4
3139,5497,Brown Ltd,Quality-focused system-worthy support,inf,inf,successful,1140,US,USD,2020-11-08 06:00:00,2021-05-21 05:00:00,subcat4,cat4
480,5711,"Christian, Yates and Greer",Vision-oriented 5thgeneration array,5300.0,6344.0,successful,102,US,USD,2021-02-16 06:00:00,2021-11-04 05:00:00,subcat4,cat4
1205,4076,"Cole, Hernandez and Rodriguez",Cross-platform logistical circuit,inf,inf,successful,2857,US,USD,2021-03-27 05:00:00,2021-10-01 05:00:00,subcat4,cat4
1875,3069,"Hughes, Mendez and Patterson",Stand-alone multi-state data-warehouse,42800.0,inf,successful,6406,US,USD,2021-09-30 05:00:00,2022-02-01 06:00:00,subcat4,cat4
3040,2601,"Brady, Cortez and Rodriguez",Multi-lateral maximized core,8200.0,1136.0,canceled,15,US,USD,2021-03-05 06:00:00,2021-07-02 05:00:00,subcat4,cat4
114,3164,"Santos, Williams and Brown",Reverse-engineered 24/7 methodology,1100.0,1914.0,successful,26,CA,CAD,2020-08-21 05:00:00,2021-08-03 05:00:00,subcat4,cat4
260,3897,Barnett and Sons,Business-focused dynamic info-mediaries,26500.0,41200.0,successful,723,US,USD,2021-04-06 05:00:00,2021-12-17 06:00:00,subcat4,cat4
1810,5663,Petersen-Rodriguez,Digitized clear-thinking installation,8500.0,14490.0,successful,170,IT,EUR,2021-06-28 05:00:00,2021-11-20 06:00:00,subcat4,cat4
1148,5900,King LLC,Multi-channeled local intranet,1400.0,3496.0,successful,55,US,USD,2021-01-18 06:00:00,2021-12-31 06:00:00,subcat4,cat4
1586,5436,Case LLC,Ameliorated foreground methodology,inf,55740.0,failed,648,US,USD,2020-02-28 06:00:00,2021-03-01 06:00:00,subcat4,cat4
1687,4676,"Dean, Fox and Phillips",Extended context-sensitive forecast,25600.0,inf,successful,2144,US,USD,2021-12-03 06:00:00,2021-12-31 06:00:00,subcat4,cat4
2240,4349,"Smith, Scott and Rodriguez",Organic actuating protocol,inf,inf,successful,2693,GB,GBP,2020-04-24 05:00:00,2021-02-24 06:00:00,subcat4,cat4
331,2552,Martinez Inc,Organic upward-trending Graphical User Interface,7500.0,5804.0,failed,62,US,USD,2020-07-05 05:00:00,2021-06-08 05:00:00,subcat4,cat4
1330,4847,"Tucker, Mccoy and Marquez",Synergistic tertiary budgetary management,6400.0,13210.0,successful,189,US,USD,2020-11-03 06:00:00,2021-06-03 05:00:00,subcat4,cat4
2940,1908,"Jackson, Martinez and Ray",Multi-tiered executive toolset,inf,55500.0,failed,750,US,USD,2021-04-05 05:00:00,2022-01-19 06:00:00,subcat4,cat4
2047,5801,Patterson-Johnson,Grass-roots directional workforce,9500.0,5972.0,canceled,87,US,USD,2021-08-30 05:00:00,2021-12-01 06:00:00,subcat4,cat4
536,1935,Carlson-Hernandez,Quality-focused real-time solution,59200.0,inf,successful,3063,US,USD,2021-08-21 05:00:00,2022-01-26 06:00:00,subcat4,cat4
238,2609,Parker PLC,Reduced interactive matrix,inf,30900.0,live,278,US,USD,2021-01-05 06:00:00,2021-07-21 05:00:00,subcat4,cat4
546,6179,Williams-Ramirez,Open-architected 24/7 throughput,8500.0,6750.0,failed,65,US,USD,2021-01-14 06:00:00,2021-11-04 05:00:00,subcat4,cat4
221,2917,Weaver Ltd,Monitored 24/7 approach,inf,9320.0,failed,94,US,USD,2020-04-12 05:00:00,2021-01-14 06:00:00,subcat4,cat4
2938,3735,"Richardson, Woodward and Hansen",Pre-emptive context-sensitive support,inf,19780.0,failed,257,US,USD,2020-11-08 06:00:00,2021-07-24 05:00:00,subcat4,cat4
785,3838,"Hunt, Barker and Baker",Business-focused leadingedge instruction set,9400.0,11280.0,successful,194,CH,CHF,2021-05-08 05:00:00,2021-09-15 05:00:00,subcat4,cat4
876,2480,Harris Inc,Future-proofed modular groupware,14900.0,33000.0,successful,375,US,USD,2020-06-05 05:00:00,2021-04-22 05:00:00,subcat4,cat4
932,3431,Peters-Nelson,Distributed real-time algorithm,inf,inf,failed,2928,CA,CAD,2021-03-15 05:00:00,2021-10-01 05:00:00,subcat4,cat4
2415,5188,Yang and Sons,Reactive 6thgeneration hub,inf,59000.0,failed,602,CH,CHF,2021-04-29 05:00:00,2021-11-21 06:00:00,subcat4,cat4
117,1631,Jensen-Brown,Fundamental disintermediate matrix,9100.0,7440.0,failed,77,US,USD,2021-04-01 05:00:00,2021-04-11 05:00:00,subcat4,cat4
1244,4568,Murphy-Farrell,Implemented exuding software,9100.0,8904.0,failed,131,US,USD,2021-01-23 06:00:00,2021-04-17 05:00:00,subcat4,cat4
564,1830,Everett-Wolfe,Total optimizing software,10000.0,7724.0,failed,87,US,USD,2020-12-09 06:00:00,2021-06-14 05:00:00,subcat4,cat4
1255,3713,"York, Barr and Grant",Cloned bottom-line success,3100.0,1985.0,canceled,25,US,USD,2020-12-21 06:00:00,2021-02-24 06:00:00,subcat4,cat4
578,5141,Brown and Sons,Programmable leadingedge budgetary management,27500.0,5590.0,failed,76,US,USD,2021-06-08 05:00:00,2022-01-03 06:00:00,subcat4,cat4
418,3522,"Payne, Garrett and Thomas",Upgradable bi-directional concept,48800.0,inf,successful,1621,IT,EUR,2020-12-21 06:00:00,2021-12-15 06:00:00,subcat4,cat4
1918,4721,Robinson-Kelly,Monitored bi-directional standardization,inf,inf,successful,1073,US,USD,2020-08-29 05:00:00,2021-06-14 05:00:00,subcat4,cat4
2837,3768,Kelly-Colon,Stand-alone grid-enabled leverage,inf,inf,failed,4428,AU,AUD,2021-09-18 05:00:00,2021-11-30 06:00:00,subcat4,cat4
426,1495,Kelly PLC,Decentralized context-sensitive superstructure,inf,inf,failed,1657,US,USD,2021-03-11 06:00:00,2021-07-05 05:00:00,subcat4,cat4
2206,2462,Nguyen and Sons,Compatible 5thgeneration concept,5400.0,8108.0,successful,103,US,USD,2020-09-13 05:00:00,2021-02-12 06:00:00,subcat4,cat4
2032,2280,Jones PLC,Virtual systemic intranet,2300.0,8240.0,successful,147,US,USD,2021-01-30 06:00:00,2021-04-09 05:00:00,subcat4,cat4
865,6108,Lee-Cobb,Customizable homogeneous firmware,inf,inf,failed,926,CA,CAD,2021-04-14 05:00:00,2022-01-07 06:00:00,subcat4,cat4
31,2881,"Martin, Gates and Holt",Distributed holistic neural-net,1500.0,13980.0,successful,269,US,USD,2021-01-11 06:00:00,2021-04-21 05:00:00,subcat4,cat4
1494,3801,Bradford-Silva,Reverse-engineered composite hierarchy,inf,inf,failed,1748,US,USD,2020-10-09 05:00:00,2021-06-26 05:00:00,subcat4,cat4
2570,4474,Mora-Bradley,Programmable tangible ability,9100.0,7656.0,failed,79,US,USD,2021-01-09 06:00:00,2021-08-01 05:00:00,subcat4,cat4
314,5796,"Lopez, Reid and Johnson",Total real-time hardware,inf,inf,failed,889,US,USD,2021-03-22 05:00:00,2021-09-20 05:00:00,subcat4,cat4
1769,5201,Mcclain LLC,Open-source multi-tasking methodology,52000.0,inf,successful,820,US,USD,2021-01-17 06:00:00,2021-09-09 05:00:00,subcat4,cat4
1651,5946,Ortega LLC,Secured bifurcated intranet,1700.0,12020.0,successful,137,CH,CHF,2021-04-12 05:00:00,2021-09-07 05:00:00,subcat4,cat4
452,4508,"Silva, Walker and Martin",Grass-roots 4thgeneration product,9800.0,13950.0,successful,186,IT,EUR,2022-01-15 06:00:00,2022-01-20 06:00:00,subcat4,cat4
1808,5096,"Huynh, Gallegos and Mills",Reduced next generation info-mediaries,4300.0,6360.0,successful,125,US,USD,2021-04-14 05:00:00,2021-10-08 05:00:00,subcat4,cat4
2288,5443,Anderson LLC,Customizable full-range artificial intelligence,6200.0,1260.0,failed,14,IT,EUR,2020-05-20 05:00:00,2021-06-23 05:00:00,subcat4,cat4
1855,2165,Garza-Bryant,Programmable leadingedge contingency,800.0,14730.0,successful,202,US,USD,2021-07-16 05:00:00,2021-11-19 06:00:00,subcat4,cat4
2852,2190,"Tapia, Kramer and Hicks",Advanced modular moderator,2000.0,10350.0,successful,157,US,USD,2021-04-29 05:00:00,2021-08-15 05:00:00,subcat4,cat4
2529,6191,"Valenzuela, Davidson and Castro",Multi-layered upward-trending conglomeration,8700.0,3228.0,canceled,38,DK,DKK,2021-04-14 05:00:00,2021-07-10 05:00:00,subcat4,cat4
2280,2003,Beck-Knight,Exclusive fresh-thinking model,4900.0,13250.0,successful,144,AU,AUD,2020-11-16 06:00:00,2021-09-14 05:00:00,subcat4,cat4
3150,5881,Mccoy Ltd,Business-focused encompassing intranet,8400.0,11260.0,successful,121,GB,GBP,2020-10-22 05:00:00,2021-10-11 05:00:00,subcat4,cat4
3081,2157,Johns-Thomas,Realigned web-enabled functionalities,54300.0,48220.0,canceled,524,US,USD,2020-11-25 06:00:00,2021-04-07 05:00:00,subcat4,cat4
2560,2444,Stewart Inc,Versatile mission-critical knowledgebase,4200.0,735.0,failed,10,US,USD,2021-01-24 06:00:00,2021-04-13 05:00:00,subcat4,cat4
2764,5995,Stone PLC,Exclusive 5thgeneration leverage,4200.0,13410.0,successful,536,US,USD,2021-07-13 05:00:00,2021-09-17 05:00:00,subcat4,cat4
2762,6028,Garcia Group,Extended zero administration software,inf,1557.0,failed,15,US,USD,2021-03-23 05:00:00,2021-06-16 05:00:00,subcat4,cat4
220,4033,"Nelson, Smith and Graham",Phased system-worthy conglomeration,5300.0,1592.0,failed,16,US,USD,2020-01-15 06:00:00,2021-02-03 06:00:00,subcat4,cat4
285,1261,Garcia Ltd,Balanced mobile alliance,1200.0,14150.0,successful,130,US,USD,2020-07-12 05:00:00,2021-07-10 05:00:00,subcat4,cat4
2244,2122,Clark-Conrad,Exclusive bandwidth-monitored orchestration,3900.0,504.0,failed,17,US,USD,2021-07-27 05:00:00,2021-09-17 05:00:00,subcat4,cat4
2357,4506,Fitzgerald Group,Intuitive exuding initiative,2000.0,14240.0,successful,140,US,USD,2020-10-12 05:00:00,2021-11-30 06:00:00,subcat4,cat4
2197,1375,Greer and Sons,Secured clear-thinking intranet,4900.0,11220.0,successful,280,US,USD,2021-02-25 06:00:00,2021-04-28 05:00:00,subcat4,cat4
1496,1478,Lowery Group,Sharable motivating emulation,5800.0,5360.0,canceled,114,US,USD,2020-12-24 06:00:00,2021-08-29 05:00:00,subcat4,cat4
501,1889,"Perez, Reed and Lee",Advanced dedicated encoding,inf,inf,successful,3205,US,USD,2020-09-01 05:00:00,2021-07-09 05:00:00,subcat4,cat4
632,5912,"Chen, Pollard and Clarke",Stand-alone multi-state project,4500.0,7496.0,successful,288,DK,DKK,2021-03-17 05:00:00,2021-08-10 05:00:00,subcat4,cat4
1253,2537,"Serrano, Gallagher and Griffith",Customizable bi-directional monitoring,1300.0,10040.0,successful,148,US,USD,2021-01-23 06:00:00,2021-11-08 06:00:00,subcat4,cat4
2607,5238,Rowland PLC,Inverse client-driven product,5600.0,6336.0,successful,235,US,USD,2020-07-22 05:00:00,2021-07-15 05:00:00,subcat4,cat4
2678,3558,Ramirez-Calderon,Fundamental zero tolerance alliance,4800.0,11090.0,successful,150,US,USD,2020-10-01 05:00:00,2021-08-11 05:00:00,subcat4,cat4
627,2842,Mathis-Rodriguez,User-centric attitude-oriented intranet,4300.0,11640.0,successful,216,IT,EUR,2021-02-17 06:00:00,2021-06-02 05:00:00,subcat4,cat4
2242,5318,"Smith, Mack and Williams",Self-enabling 5thgeneration paradigm,5600.0,2768.0,canceled,26,US,USD,2020-07-04 05:00:00,2021-02-14 06:00:00,subcat4,cat4
1210,4998,"Meza, Kirby and Patel",Cross-platform empowering project,53100.0,inf,successful,2353,US,USD,2021-04-12 05:00:00,2021-04-21 05:00:00,subcat4,cat4
1349,3244,Taylor-Rowe,Synchronized multimedia frame,inf,inf,failed,2201,US,USD,2021-06-08 05:00:00,2021-11-23 06:00:00,subcat4,cat4
1582,4643,Henderson Ltd,Open-architected stable algorithm,inf,45980.0,failed,676,US,USD,2020-11-30 06:00:00,2021-05-07 05:00:00,subcat4,cat4
23,3790,Webb Group,Public-key actuating projection,inf,inf,failed,831,US,USD,2020-12-18 06:00:00,2021-03-14 06:00:00,subcat4,cat4
2134,5686,Thomas Ltd,Cross-group interactive architecture,8700.0,4416.0,canceled,56,CH,CHF,2021-11-15 06:00:00,2021-12-26 06:00:00,subcat4,cat4
120,3339,Kennedy-Miller,Cross-platform composite migration,9000.0,3352.0,failed,45,US,USD,2020-03-08 06:00:00,2021-03-25 05:00:00,subcat4,cat4
265,5585,White-Obrien,Operative local pricing structure,inf,56770.0,canceled,1113,US,USD,2021-11-26 06:00:00,2021-12-31 06:00:00,subcat4,cat4
127,1941,"Jordan, Schneider and Hall",Reduced 6thgeneration intranet,2000.0,680.0,failed,7,US,USD,2021-08-12 05:00:00,2021-10-04 05:00:00,subcat4,cat4
2454,4620,Small-Fuentes,Seamless maximized product,3400.0,6410.0,successful,121,US,USD,2020-04-11 05:00:00,2021-01-28 06:00:00,subcat4,cat4
662,4630,Reid-Day,Devolved tertiary time-frame,inf,inf,failed,1225,GB,GBP,2021-07-13 05:00:00,2021-08-29 05:00:00,subcat4,cat4
2779,5122,"Perez, Brown and Meyers",Stand-alone background customer loyalty,6100.0,6530.0,successful,233,US,USD,2020-07-17 05:00:00,2021-07-12 05:00:00,subcat4,cat4
906,6033,Walker-Taylor,Automated uniform concept,700.0,1848.0,successful,43,US,USD,2021-05-25 05:00:00,2021-09-11 05:00:00,subcat4,cat4
1073,1873,Ball-Fisher,Multi-layered intangible instruction set,6400.0,12360.0,successful,221,US,USD,2020-08-19 05:00:00,2021-01-28 06:00:00,subcat4,cat4
108,4158,"Jones, Casey and Jones",Ergonomic mission-critical moratorium,2300.0,14150.0,successful,133,US,USD,2020-12-06 06:00:00,2021-02-27 06:00:00,subcat4,cat4
2060,4391,Martinez LLC,Automated local secured line,700.0,7664.0,successful,69,US,USD,2021-11-10 06:00:00,2022-01-12 06:00:00,subcat4,cat4
1171,5786,Miller-Hubbard,Digitized 6thgeneration Local Area Network,2800.0,12800.0,successful,194,US,USD,2021-01-30 06:00:00,2021-09-14 05:00:00,subcat4,cat4
1097,4530,"Munoz, Cherry and Bell",Cross-platform reciprocal budgetary management,7100.0,4900.0,failed,70,US,USD,2021-02-12 06:00:00,2021-06-29 05:00:00,subcat4,cat4
1307,4088,Baker-Higgins,Vision-oriented scalable portal,9600.0,4930.0,failed,154,US,USD,2020-12-17 06:00:00,2021-07-16 05:00:00,subcat4,cat4
1300,3667,"Johnson, Turner and Carroll",Persevering zero administration knowledge user,inf,1424.0,failed,22,US,USD,2021-09-29 05:00:00,2021-11-21 06:00:00,subcat4,cat4
1199,6098,"Gallegos, Wagner and Gaines",Expanded fault-tolerant emulation,7300.0,11230.0,successful,119,US,USD,2021-06-15 05:00:00,2021-07-20 05:00:00,subcat4,cat4
1889,3368,Jordan-Fischer,Vision-oriented high-level extranet,6400.0,8890.0,successful,261,US,USD,2021-03-23 05:00:00,2021-09-23 05:00:00,subcat4,cat4
78,4455,Howell and Sons,Enhanced regional moderator,inf,inf,successful,3533,US,USD,2021-05-10 05:00:00,2021-11-19 06:00:00,subcat4,cat4
978,2456,Moses-Terry,Horizontal clear-thinking framework,23400.0,23950.0,successful,452,AU,AUD,2021-04-06 05:00:00,2021-07-20 05:00:00,subcat4,cat4
3130,3273,Martinez Ltd,Multi-layered upward-trending groupware,7300.0,2594.0,failed,63,US,USD,2020-10-31 05:00:00,2021-11-12 06:00:00,subcat4,cat4
1229,6064,"Young, Ramsey and Powell",Devolved disintermediate analyzer,8800.0,9320.0,successful,163,US,USD,2020-12-26 06:00:00,2021-09-07 05:00:00,subcat4,cat4
780,1729,Lewis and Sons,Profound disintermediate open system,3500.0,6560.0,successful,85,US,USD,2021-05-12 05:00:00,2021-08-12 05:00:00,subcat4,cat4
3118,2810,"Ellis, Smith and Armstrong",Horizontal attitude-oriented help-desk,inf,inf,successful,3272,US,USD,2021-07-01 05:00:00,2021-10-21 05:00:00,subcat4,cat4
1818,4497,"Wood, Buckley and Meza",Front-line web-enabled installation,7000.0,12936.0,successful,126,US,USD,2020-09-23 05:00:00,2021-04-29 05:00:00,subcat4,cat4
2667,3390,Hansen-Austin,Adaptive demand-driven encryption,7700.0,6920.0,failed,121,US,USD,2020-05-11 05:00:00,2021-03-18 05:00:00,subcat4,cat4
2818,1926,Santana-George,Re-engineered client-driven knowledge user,inf,inf,successful,2320,US,USD,2021-03-16 05:00:00,2021-06-26 05:00:00,subcat4,cat4
374,3173,Charles Inc,Implemented object-oriented synergy,inf,31660.0,failed,452,US,USD,2020-12-24 06:00:00,2021-12-18 06:00:00,subcat4,cat4
1949,3333,White-Rosario,Balanced demand-driven definition,800.0,2960.0,successful,80,US,USD,2021-01-18 06:00:00,2021-09-25 05:00:00,subcat4,cat4
3020,1531,Strickland Group,Horizontal secondary interface,inf,inf,failed,1886,US,USD,2020-05-17 05:00:00,2021-04-25 05:00:00,subcat4,cat4
749,4881,Lynch Ltd,Virtual analyzing collaboration,1800.0,2128.0,successful,52,US,USD,2020-06-12 05:00:00,2021-04-30 05:00:00,subcat4,cat4
2390,1803,Cooper LLC,Multi-layered systematic knowledgebase,7800.0,2288.0,failed,31,US,USD,2021-03-13 06:00:00,2021-12-08 06:00:00,subcat4,cat4
851,2321,Palmer Ltd,Reverse-engineered uniform knowledge user,5800.0,12180.0,successful,290,US,USD,2021-10-26 05:00:00,2021-11-09 06:00:00,subcat4,cat4
3140,2338,Adams-Rollins,Integrated demand-driven info-mediaries,inf,11100.0,failed,107,US,USD,2021-03-25 05:00:00,2021-10-04 05:00:00,subcat4,cat4
1505,2373,Berry-Cannon,Organized discrete encoding,8800.0,2436.0,failed,27,US,USD,2020-11-10 06:00:00,2021-03-17 05:00:00,subcat4,cat4
1340,3574,Haynes PLC,Re-engineered clear-thinking project,7900.0,12950.0,successful,236,US,USD,2020-08-29 05:00:00,2021-10-06 05:00:00,subcat4,cat4
167,2404,"White, Pena and Calhoun",Quality-focused asymmetric adapter,9100.0,1843.0,failed,41,US,USD,2020-11-21 06:00:00,2021-11-18 06:00:00,subcat4,cat4
1571,5059,"Gates, Li and Thompson",Synchronized attitude-oriented frame,1800.0,8620.0,successful,80,CA,CAD,2020-08-19 05:00:00,2021-04-27 05:00:00,subcat4,cat4
1216,5466,King-Morris,Proactive incremental architecture,inf,30200.0,canceled,296,US,USD,2020-11-27 06:00:00,2021-06-29 05:00:00,subcat4,cat4
2508,5427,"Ramirez, Padilla and Barrera",Diverse client-driven conglomeration,6400.0,3676.0,failed,141,GB,GBP,2021-02-26 06:00:00,2021-05-02 05:00:00,subcat4,cat4
316,1542,Fox Ltd,Extended multimedia firmware,35600.0,20910.0,failed,225,AU,AUD,2020-11-18 06:00:00,2021-11-16 06:00:00,subcat4,cat4
2606,3144,Wise and Sons,Sharable discrete definition,1700.0,4044.0,successful,40,US,USD,2020-07-15 05:00:00,2021-07-29 05:00:00,subcat4,cat4
2402,2676,Butler-Barr,User-friendly next generation core,39400.0,inf,successful,2289,IT,EUR,2021-12-08 06:00:00,2022-01-01 06:00:00,subcat4,cat4
761,3646,"Wilson, Jefferson and Anderson",Profit-focused empowering system engine,3000.0,6720.0,successful,65,US,USD,2020-12-17 06:00:00,2021-07-03 05:00:00,subcat4,cat4
1724,1399,Davis-Gardner,Synergistic dynamic utilization,7200.0,3300.0,failed,37,US,USD,2020-04-21 05:00:00,2021-04-24 05:00:00,subcat4,cat4
443,2058,Turner-Terrell,Polarized tertiary function,5500.0,11950.0,successful,184,GB,GBP,2020-10-14 05:00:00,2021-06-06 05:00:00,subcat4,cat4
974,1300,"Hall, Buchanan and Benton",Configurable fault-tolerant structure,3500.0,3930.0,successful,85,US,USD,2021-08-05 05:00:00,2022-01-02 06:00:00,subcat4,cat4
534,2075,"Lowery, Hayden and Cruz",Digitized 24/7 budgetary management,7900.0,5730.0,failed,112,US,USD,2021-06-03 05:00:00,2021-06-18 05:00:00,subcat4,cat4
2046,4768,Espinoza Group,Implemented tangible support,inf,inf,successful,1902,US,USD,2021-01-29 06:00:00,2021-07-16 05:00:00,subcat4,cat4
2614,3682,"Davis, Crawford and Lopez",Reactive radical framework,6200.0,11280.0,successful,105,US,USD,2020-12-26 06:00:00,2021-04-22 05:00:00,subcat4,cat4
2652,5901,"Richards, Stevens and Fleming",Object-based full-range knowledge user,6100.0,10020.0,successful,132,US,USD,2021-02-11 06:00:00,2021-06-13 05:00:00,subcat4,cat4
1303,3540,Brown Ltd,Enhanced composite contingency,inf,1690.0,failed,21,US,USD,2020-09-08 05:00:00,2021-01-11 06:00:00,subcat4,cat4
333,2482,Luna-Horne,Profound exuding pricing structure,43000.0,5616.0,failed,78,US,USD,2020-05-18 05:00:00,2021-05-17 05:00:00,subcat4,cat4
1722,2706,Allen Inc,Horizontal optimizing model,9600.0,6204.0,failed,67,AU,AUD,2021-03-14 06:00:00,2021-06-20 05:00:00,subcat4,cat4
878,6103,"Hall, Holmes and Walker",Public-key bandwidth-monitored intranet,inf,15240.0,failed,181,US,USD,2021-02-17 06:00:00,2021-06-05 05:00:00,subcat4,cat4
2968,4708,Smith-Powell,Upgradable clear-thinking hardware,3600.0,961.0,failed,13,US,USD,2021-09-09 05:00:00,2021-10-21 05:00:00,subcat4,cat4
513,2030,"Williams, Orozco and Gomez",Persistent content-based methodology,100.0,5.0,failed,1,US,USD,2021-04-22 05:00:00,2021-08-20 05:00:00,subcat4,cat4
960,6122,Moss-Obrien,Function-based next generation emulation,700.0,7764.0,successful,80,US,USD,2021-04-20 05:00:00,2021-05-15 05:00:00,subcat4,cat4
3149,3737,"Riley, Cohen and Goodman",Profound mission-critical function,9800.0,12430.0,successful,131,US,USD,2020-08-17 05:00:00,2021-04-06 05:00:00,subcat4,cat4
2566,3396,"Peck, Higgins and Smith",Devolved disintermediate encryption,3700.0,13170.0,successful,155,US,USD,2020-04-25 05:00:00,2021-03-28 05:00:00,subcat4,cat4
3087,2981,Davis and Sons,Seamless solution-oriented capacity,1700.0,13470.0,successful,245,US,USD,2020-10-08 05:00:00,2021-08-23 05:00:00,subcat4,cat4
965,5036,Lopez-King,Multi-lateral radical solution,7900.0,8550.0,successful,93,US,USD,2021-04-25 05:00:00,2021-09-11 05:00:00,subcat4,cat4
2019,5761,Glover-Nelson,Inverse context-sensitive info-mediaries,inf,57660.0,failed,594,US,USD,2021-04-10 05:00:00,2021-05-18 05:00:00,subcat4,cat4
2494,5395,"Herrera, Bennett and Silva",Programmable multi-state algorithm,inf,26180.0,failed,252,US,USD,2020-07-30 05:00:00,2021-05-04 05:00:00,subcat4,cat4
1498,2741,Ayala Group,Right-sized maximized migration,5400.0,8370.0,successful,135,US,USD,2020-07-22 05:00:00,2021-08-07 05:00:00,subcat4,cat4
356,1675,"Huerta, Roberts and Dickerson",Self-enabling value-added artificial intelligence,4000.0,12890.0,successful,140,US,USD,2021-02-28 06:00:00,2021-08-08 05:00:00,subcat4,cat4
488,1722,"Williams, Martin and Meyer",Innovative well-modulated capability,60200.0,inf,successful,1015,GB,GBP,2020-07-17 05:00:00,2021-03-03 06:00:00,subcat4,cat4
2316,4587,Lewis-Jacobson,Exclusive system-worthy Graphic Interface,6500.0,9910.0,successful,381,US,USD,2021-04-14 05:00:00,2021-05-29 05:00:00,subcat4,cat4
2031,5784,Butler LLC,Future-proofed upward-trending migration,6600.0,4816.0,failed,112,US,USD,2021-10-15 05:00:00,2021-11-30 06:00:00,subcat4,cat4
1627,1498,Ball LLC,Right-sized full-range throughput,7600.0,4604.0,canceled,139,IT,EUR,2021-11-06 05:00:00,2021-12-10 06:00:00,subcat4,cat4
1894,5889,"Ortiz, Coleman and Mitchell",Operative upward-trending algorithm,5200.0,1090.0,failed,18,GB,GBP,2020-07-31 05:00:00,2021-05-11 05:00:00,subcat5,cat5
